book,chapter,verse,verse_end,book_to,chapter_to,verse_to_start,verse_to_end,votes
27,3,4,0,27,6,25,0,0
27,3,5,0,27,3,7,0,0
27,3,5,0,27,3,10,0,0
27,3,5,0,27,3,15,0,0
27,3,5,0,27,2,46,0,0
27,3,6,0,27,3,11,0,0
27,3,6,0,27,3,15,0,0
27,3,6,0,27,3,21,0,0
27,3,6,0,27,6,7,0,0
27,3,6,0,24,29,22,0,0
27,3,6,0,26,22,18,22,0
27,3,6,0,40,13,42,0,0
27,3,6,0,40,13,50,0,0
27,3,6,0,66,9,2,0,0
27,3,6,0,66,14,11,0,0
27,3,7,0,27,3,5,0,0
27,3,7,0,27,3,4,0,0
27,3,8,0,27,2,2,0,0
27,3,8,0,27,2,10,0,0
27,3,8,0,27,4,7,0,0
27,3,8,0,27,6,12,13,0
27,3,8,0,15,4,12,16,0
27,3,8,0,17,3,8,9,0
27,3,9,0,27,2,4,0,0
27,3,9,0,27,5,10,0,0
27,3,10,0,27,3,4,6,0
27,3,10,0,27,6,12,0,0
27,3,10,0,17,3,12,14,0
27,3,10,0,27,3,5,0,0
27,3,10,0,27,3,7,0,0
27,3,10,0,27,3,15,0,0
27,3,12,0,27,2,49,0,0
27,3,12,0,27,1,7,0,0
27,3,12,0,27,6,13,0,0
27,3,13,0,27,3,19,0,0
27,3,13,0,27,2,12,0,0
27,3,14,0,27,3,1,0,0
27,3,14,0,27,4,8,0,0
27,3,14,0,23,46,1,0,0
27,3,14,0,24,50,2,0,0
27,3,15,0,27,3,5,6,0
27,3,15,0,27,3,6,0,0
27,3,15,0,27,2,47,0,0
27,3,15,0,2,5,2,0,0
27,3,15,0,23,36,18,20,0
27,3,16,0,27,3,12,0,0
27,3,16,0,27,1,7,0,0
27,3,17,0,18,5,19,0,0
27,3,17,0,19,27,1,2,0
27,3,17,0,23,26,3,4,0
27,3,17,0,24,1,8,0,0
27,3,17,0,24,15,20,21,0
27,3,18,0,27,3,28,0,0
27,3,18,0,6,24,15,0,0
27,3,18,0,11,19,14,0,0
27,3,18,0,11,19,18,0,0
27,3,18,0,23,51,12,13,0
27,3,19,0,27,3,13,0,0
27,3,19,0,17,7,7,0,0
27,3,19,0,27,5,6,0,0
27,3,19,0,27,3,12,0,0
27,3,19,0,27,1,7,0,0
27,3,19,0,3,26,18,0,0
27,3,19,0,3,26,21,0,0
27,3,19,0,3,26,24,0,0
27,3,19,0,3,26,28,0,0
27,3,20,0,27,3,23,25,0
27,3,20,0,27,3,6,0,0
27,3,21,0,27,3,27,0,0
27,3,22,0,27,2,15,0,0
27,3,22,0,2,12,33,0,0
27,3,23,0,27,3,21,0,0
27,3,24,0,27,4,19,0,0
27,3,25,0,19,91,3,9,0
27,3,25,0,23,43,2,0,0
27,3,25,0,24,1,8,0,0
27,3,25,0,24,1,19,0,0
27,3,25,0,24,15,21,0,0
27,3,25,0,26,34,10,0,0
27,3,26,0,27,3,17,0,0
27,3,26,0,27,4,2,0,0
27,3,26,0,5,4,20,0,0
27,3,26,0,11,8,51,0,0
27,3,26,0,24,11,4,0,0
27,3,27,0,27,3,2,0,0
27,3,27,0,23,43,2,0,0
27,3,27,0,58,11,34,0,0
27,3,27,0,27,3,21,0,0
27,3,28,0,27,3,15,0,0
27,3,28,0,27,2,47,0,0
27,3,28,0,27,3,25,0,0
27,3,28,0,27,6,22,0,0
27,3,28,0,19,34,7,8,0
27,3,28,0,23,37,36,0,0
27,3,28,0,44,5,19,0,0
27,3,28,0,44,12,7,0,0
27,3,28,0,19,22,4,5,0
27,3,28,0,23,26,3,4,0
27,3,28,0,15,6,11,0,0
27,3,28,0,27,3,18,0,0
27,3,28,0,27,3,16,18,0
27,3,29,0,27,6,26,0,0
27,3,29,0,27,3,12,0,0
27,3,29,0,27,1,7,0,0
27,3,29,0,27,1,19,0,0
27,3,29,0,27,2,17,0,0
27,3,29,0,27,2,49,0,0
27,3,29,0,27,2,5,0,0
27,3,29,0,15,6,11,0,0
27,3,29,0,27,3,15,0,0
27,3,29,0,27,2,47,0,0
27,3,30,0,27,3,12,0,0
27,3,30,0,27,2,49,0,0
27,4,1,0,27,6,25,0,0
27,4,1,0,27,6,25,0,0
27,4,1,0,15,4,17,0,0
27,4,2,0,27,4,17,0,0
27,4,2,0,27,4,24,25,0
27,4,2,0,27,4,32,0,0
27,4,2,0,27,4,34,0,0
27,4,2,0,27,3,26,0,0
27,4,3,0,27,6,27,0,0
27,4,3,0,19,77,19,0,0
27,4,3,0,19,105,27,0,0
27,4,3,0,23,25,1,0,0
27,4,3,0,27,4,34,0,0
27,4,3,0,27,2,44,0,0
27,4,3,0,27,6,26,0,0
27,4,4,0,19,30,6,0,0
27,4,4,0,23,47,7,8,0
27,4,5,0,27,2,3,0,0
27,4,5,0,27,2,29,0,0
27,4,5,0,27,4,10,0,0
27,4,5,0,27,4,13,0,0
27,4,5,0,27,2,28,0,0
27,4,6,0,27,2,2,0,0
27,4,6,0,1,41,8,0,0
27,4,7,0,27,2,10,0,0
27,4,7,0,27,2,27,0,0
27,4,7,0,27,5,7,0,0
27,4,7,0,27,2,7,0,0
27,4,7,0,23,44,25,0,0
27,4,7,0,24,27,9,10,0
27,4,8,0,27,1,7,0,0
27,4,8,0,27,2,26,0,0
27,4,8,0,27,5,12,0,0
27,4,8,0,27,3,14,0,0
27,4,8,0,27,4,9,0,0
27,4,8,0,27,4,18,0,0
27,4,8,0,27,5,11,0,0
27,4,8,0,27,5,14,0,0
27,4,9,0,27,1,20,0,0
27,4,9,0,27,2,48,0,0
27,4,9,0,27,5,11,0,0
27,4,9,0,27,4,8,0,0
27,4,9,0,1,41,38,0,0
27,4,9,0,27,2,47,0,0
27,4,9,0,26,28,3,0,0
27,4,9,0,27,2,4,5,0
27,4,9,0,1,41,15,0,0
27,4,10,0,27,4,5,0,0
27,4,10,0,27,4,20,0,0
27,4,10,0,26,31,3,6,0
27,4,11,0,27,4,21,22,0
27,4,11,0,5,9,1,0,0
27,4,12,0,26,31,7,0,0
27,4,12,0,24,27,6,0,0
27,4,12,0,26,31,6,0,0
27,4,12,0,25,4,20,0,0
27,4,12,0,40,13,32,0,0
27,4,12,0,42,13,19,0,0
27,4,13,0,27,4,5,0,0
27,4,13,0,27,4,10,0,0
27,4,13,0,27,7,1,0,0
27,4,13,0,27,4,17,0,0
27,4,13,0,27,4,23,0,0
27,4,13,0,27,8,13,0,0
27,4,13,0,5,33,2,0,0
27,4,13,0,19,89,7,0,0
27,4,14,0,27,3,4,0,0
27,4,14,0,27,4,23,0,0
27,4,14,0,26,31,10,14,0
27,4,14,0,40,3,10,0,0
27,4,14,0,40,7,19,0,0
27,4,14,0,42,13,7,9,0
27,4,14,0,27,4,12,0,0
27,4,14,0,26,31,12,13,0
27,4,15,0,18,14,7,9,0
27,4,15,0,27,4,32,0,0
27,4,16,0,27,4,32,33,0
27,4,16,0,13,29,30,0,0
27,4,16,0,27,4,23,0,0
27,4,16,0,27,4,25,0,0
27,4,16,0,27,4,32,0,0
27,4,16,0,27,7,25,0,0
27,4,16,0,27,11,13,0,0
27,4,17,0,27,4,13,0,0
27,4,17,0,27,4,23,0,0
27,4,17,0,19,9,16,0,0
27,4,17,0,19,83,18,0,0
27,4,17,0,27,4,2,0,0
27,4,17,0,27,4,25,0,0
27,4,17,0,27,4,25,0,0
27,4,17,0,27,5,18,19,0
27,4,17,0,24,27,5,7,0
27,4,17,0,27,11,21,0,0
27,4,17,0,9,2,8,0,0
27,4,18,0,27,4,7,0,0
27,4,18,0,27,5,8,0,0
27,4,18,0,27,5,15,0,0
27,4,18,0,1,41,8,0,0
27,4,18,0,27,4,8,9,0
27,4,19,0,27,7,15,0,0
27,4,19,0,27,7,28,0,0
27,4,19,0,27,8,27,0,0
27,4,19,0,27,10,16,17,0
27,4,19,0,24,4,19,0,0
27,4,19,0,27,4,4,5,0
27,4,19,0,9,3,17,0,0
27,4,19,0,27,4,24,0,0
27,4,19,0,27,10,16,0,0
27,4,19,0,10,18,31,0,0
27,4,19,0,11,18,7,0,0
27,4,19,0,10,18,32,0,0
27,4,19,0,24,29,7,0,0
27,4,20,0,27,4,10,12,0
27,4,22,0,27,2,37,38,0
27,4,22,0,10,12,7,0,0
27,4,22,0,27,5,18,19,0
27,4,22,0,24,27,6,7,0
27,4,23,0,27,4,13,0,0
27,4,23,0,27,4,17,0,0
27,4,23,0,27,4,14,15,0
27,4,23,0,27,4,16,0,0
27,4,24,0,27,4,17,0,0
27,4,24,0,27,4,2,0,0
27,4,24,0,18,40,11,12,0
27,4,24,0,19,107,40,0,0
27,4,25,0,27,4,33,0,0
27,4,25,0,27,5,21,0,0
27,4,25,0,27,4,33,0,0
27,4,25,0,27,4,16,0,0
27,4,25,0,27,4,2,0,0
27,4,25,0,27,4,17,0,0
27,4,25,0,19,83,18,0,0
27,4,25,0,24,27,5,0,0
27,4,25,0,27,4,17,0,0
27,4,25,0,27,2,37,0,0
27,4,25,0,27,5,21,0,0
27,4,26,0,27,4,15,0,0
27,4,26,0,27,4,23,0,0
27,4,26,0,27,4,31,0,0
27,4,26,0,27,2,18,19,0
27,4,26,0,27,2,28,0,0
27,4,26,0,27,2,37,0,0
27,4,26,0,27,2,44,0,0
27,4,27,0,1,41,33,37,0
27,4,27,0,20,28,13,0,0
27,4,27,0,23,55,6,7,0
27,4,27,0,26,18,21,22,0
27,4,27,0,19,41,1,3,0
27,4,27,0,23,58,6,7,0
27,4,27,0,23,58,10,0,0
27,4,27,0,11,21,29,0,0
27,4,27,0,32,3,9,0,0
27,4,28,0,4,23,19,0,0
27,4,28,0,38,1,6,0,0
27,4,29,0,61,3,9,0,0
27,4,30,0,35,2,4,0,0
27,4,30,0,27,4,25,0,0
27,4,30,0,27,5,20,21,0
27,4,30,0,14,2,5,6,0
27,4,30,0,23,10,8,11,0
27,4,30,0,23,37,24,25,0
27,4,31,0,27,5,5,0,0
27,4,31,0,27,4,13,14,0
27,4,31,0,27,4,23,0,0
27,4,32,0,27,4,15,0,0
27,4,32,0,27,4,25,0,0
27,4,32,0,27,4,16,0,0
27,4,32,0,27,4,25,0,0
27,4,32,0,27,4,2,0,0
27,4,32,0,27,4,17,0,0
27,4,32,0,27,4,25,0,0
27,4,33,0,27,4,25,0,0
27,4,33,0,27,5,21,0,0
27,4,34,0,27,4,16,0,0
27,4,34,0,27,4,25,0,0
27,4,34,0,27,4,32,0,0
27,4,34,0,27,4,36,0,0
27,4,34,0,27,4,2,0,0
27,4,34,0,27,5,18,0,0
27,4,34,0,27,5,21,0,0
27,4,34,0,27,6,26,0,0
27,4,34,0,27,12,7,0,0
27,4,34,0,19,102,24,0,0
27,4,34,0,27,4,3,0,0
27,4,34,0,19,145,13,0,0
27,4,34,0,24,10,10,0,0
27,4,35,0,23,40,17,0,0
27,4,35,0,27,6,27,0,0
27,4,35,0,19,135,6,0,0
27,4,35,0,18,42,2,0,0
27,4,35,0,23,43,13,0,0
27,4,35,0,23,45,9,0,0
27,4,36,0,27,4,34,0,0
27,4,36,0,14,33,12,13,0
27,4,36,0,27,4,30,0,0
27,4,36,0,27,2,31,0,0
27,4,36,0,27,4,26,0,0
27,4,36,0,27,4,22,0,0
27,4,36,0,20,22,4,0,0
27,4,37,0,27,4,3,0,0
27,4,37,0,27,4,34,0,0
27,4,37,0,27,4,26,0,0
27,4,37,0,27,5,23,0,0
27,4,37,0,5,32,4,0,0
27,4,37,0,19,33,4,5,0
27,4,37,0,23,5,16,0,0
27,4,37,0,27,5,20,0,0
27,4,37,0,2,18,11,0,0
27,4,37,0,18,40,11,12,0
27,5,1,0,17,1,3,0,0
27,5,1,0,23,22,12,14,0
27,5,2,0,27,1,2,0,0
27,5,2,0,12,24,13,0,0
27,5,2,0,12,25,15,0,0
27,5,2,0,15,1,7,11,0
27,5,2,0,27,5,23,0,0
27,5,2,0,27,5,4,0,0
27,5,2,0,27,5,23,0,0
27,5,4,0,27,5,23,0,0
27,5,4,0,23,42,8,0,0
27,5,4,0,27,3,1,0,0
27,5,4,0,19,115,4,0,0
27,5,4,0,19,135,15,0,0
27,5,4,0,23,40,19,20,0
27,5,4,0,35,2,19,0,0
27,5,5,0,27,4,31,0,0
27,5,5,0,27,4,33,0,0
27,5,5,0,27,5,24,0,0
27,5,6,0,27,5,9,10,0
27,5,6,0,27,7,28,0,0
27,5,6,0,27,4,5,0,0
27,5,6,0,27,4,19,0,0
27,5,6,0,19,69,23,0,0
27,5,6,0,34,2,10,0,0
27,5,6,0,26,7,17,0,0
27,5,6,0,26,21,7,0,0
27,5,7,0,27,5,11,0,0
27,5,7,0,27,5,15,0,0
27,5,7,0,27,4,6,7,0
27,5,7,0,23,44,25,0,0
27,5,7,0,23,47,13,0,0
27,5,7,0,27,2,6,0,0
27,5,7,0,27,5,16,0,0
27,5,7,0,27,5,29,0,0
27,5,7,0,1,41,42,44,0
27,5,7,0,26,16,11,0,0
27,5,7,0,27,5,16,0,0
27,5,7,0,27,5,29,0,0
27,5,7,0,27,2,48,0,0
27,5,7,0,27,6,2,3,0
27,5,8,0,27,5,15,0,0
27,5,8,0,27,2,10,0,0
27,5,8,0,27,4,7,0,0
27,5,8,0,1,41,8,0,0
27,5,9,0,27,5,6,0,0
27,5,9,0,27,2,1,0,0
27,5,9,0,18,18,11,0,0
27,5,9,0,23,21,2,4,0
27,5,9,0,24,6,24,0,0
27,5,9,0,23,13,6,8,0
27,5,10,0,27,3,9,0,0
27,5,10,0,27,6,6,0,0
27,5,10,0,27,5,6,0,0
27,5,11,0,27,2,47,0,0
27,5,11,0,1,41,11,15,0
27,5,11,0,27,5,14,0,0
27,5,11,0,27,4,8,9,0
27,5,11,0,27,4,18,0,0
27,5,11,0,27,1,17,0,0
27,5,11,0,27,2,48,0,0
27,5,12,0,27,5,14,0,0
27,5,12,0,27,6,3,0,0
27,5,12,0,27,5,16,0,0
27,5,12,0,27,1,7,0,0
27,5,12,0,27,4,8,0,0
27,5,13,0,27,2,25,0,0
27,5,13,0,27,6,13,0,0
27,5,13,0,15,4,1,0,0
27,5,13,0,15,6,16,0,0
27,5,13,0,15,6,19,20,0
27,5,13,0,27,1,1,2,0
27,5,14,0,27,5,11,0,0
27,5,15,0,27,5,7,0,0
27,5,15,0,27,5,8,0,0
27,5,15,0,23,47,12,0,0
27,5,16,0,27,5,11,0,0
27,5,16,0,1,40,8,0,0
27,5,16,0,27,5,7,0,0
27,5,16,0,27,5,29,0,0
27,5,17,0,12,5,16,0,0
27,5,18,0,27,5,21,0,0
27,5,18,0,27,4,2,0,0
27,5,18,0,27,2,37,38,0
27,5,18,0,27,4,17,0,0
27,5,18,0,24,25,9,0,0
27,5,18,0,24,27,5,7,0
27,5,19,0,27,2,12,13,0
27,5,19,0,27,3,6,0,0
27,5,19,0,27,11,3,0,0
27,5,19,0,27,11,16,0,0
27,5,19,0,27,11,36,0,0
27,5,20,0,27,4,30,31,0
27,5,20,0,2,9,17,0,0
27,5,20,0,18,15,25,0,0
27,5,20,0,23,14,13,15,0
27,5,20,0,12,17,14,0,0
27,5,20,0,14,36,13,0,0
27,5,20,0,18,40,11,12,0
27,5,20,0,24,13,18,0,0
27,5,21,0,27,4,16,0,0
27,5,21,0,27,4,33,0,0
27,5,21,0,18,30,3,7,0
27,5,21,0,18,39,5,8,0
27,5,21,0,27,4,33,0,0
27,5,21,0,27,4,34,35,0
27,5,21,0,2,9,14,16,0
27,5,21,0,19,83,17,18,0
27,5,21,0,26,17,24,0,0
27,5,22,0,19,119,46,0,0
27,5,22,0,2,10,3,0,0
27,5,22,0,14,33,23,0,0
27,5,22,0,14,36,12,0,0
27,5,23,0,27,5,3,4,0
27,5,23,0,12,14,10,0,0
27,5,23,0,23,2,12,0,0
27,5,23,0,23,37,23,0,0
27,5,23,0,24,50,29,0,0
27,5,23,0,27,4,37,0,0
27,5,23,0,27,5,3,0,0
27,5,23,0,27,5,4,0,0
27,5,23,0,19,115,4,8,0
27,5,23,0,23,37,19,0,0
27,5,23,0,35,2,18,19,0
27,5,23,0,18,12,10,0,0
27,5,23,0,18,31,4,0,0
27,5,23,0,19,139,3,0,0
27,5,23,0,20,20,24,0,0
27,5,23,0,24,10,23,0,0
27,5,24,0,27,5,5,0,0
27,5,26,0,23,13,6,0,0
27,5,26,0,23,13,17,0,0
27,5,26,0,24,27,7,0,0
27,5,26,0,24,50,41,43,0
27,5,27,0,18,31,6,0,0
27,5,27,0,19,62,9,0,0
27,5,28,0,27,5,31,0,0
27,5,28,0,27,6,8,0,0
27,5,28,0,27,6,28,0,0
27,5,28,0,23,21,2,0,0
27,5,28,0,23,45,1,2,0
27,5,29,0,27,5,7,0,0
27,5,29,0,27,5,16,0,0
27,5,30,0,23,21,4,9,0
27,5,30,0,23,47,9,0,0
27,5,30,0,24,51,11,0,0
27,5,30,0,24,51,31,0,0
27,5,30,0,24,51,39,0,0
27,5,30,0,24,51,57,0,0
27,5,30,0,27,5,1,2,0
27,5,31,0,27,6,1,0,0
27,5,31,0,27,9,1,0,0
27,6,1,0,27,5,31,0,0
27,6,1,0,17,1,1,0,0
27,6,1,0,27,3,2,0,0
27,6,2,0,27,2,48,49,0
27,6,2,0,27,5,16,0,0
27,6,2,0,27,5,29,0,0
27,6,2,0,15,4,22,0,0
27,6,2,0,17,7,4,0,0
27,6,3,0,27,1,20,0,0
27,6,3,0,27,5,12,0,0
27,6,3,0,27,5,14,0,0
27,6,3,0,27,9,23,0,0
27,6,3,0,1,41,40,0,0
27,6,3,0,17,10,3,0,0
27,6,4,0,27,3,8,0,0
27,6,4,0,1,43,18,0,0
27,6,4,0,7,14,4,0,0
27,6,4,0,24,20,10,0,0
27,6,4,0,42,20,20,0,0
27,6,4,0,42,20,26,0,0
27,6,4,0,42,23,14,15,0
27,6,4,0,27,6,22,0,0
27,6,5,0,44,24,13,16,0
27,6,5,0,44,24,20,21,0
27,6,6,0,27,6,21,0,0
27,6,6,0,27,5,10,0,0
27,6,7,0,27,3,2,0,0
27,6,7,0,27,3,27,0,0
27,6,7,0,19,59,3,0,0
27,6,7,0,19,62,4,0,0
27,6,7,0,19,64,2,6,0
27,6,7,0,19,83,1,3,0
27,6,7,0,27,6,16,0,0
27,6,7,0,27,3,6,0,0
27,6,7,0,19,10,9,0,0
27,6,8,0,17,3,12,0,0
27,6,8,0,17,8,10,0,0
27,6,8,0,23,10,1,0,0
27,6,8,0,27,6,12,0,0
27,6,8,0,27,6,15,0,0
27,6,8,0,17,1,19,0,0
27,6,8,0,17,8,8,0,0
27,6,9,0,19,118,9,0,0
27,6,9,0,19,146,3,0,0
27,6,10,0,11,8,48,49,0
27,6,10,0,19,5,7,0,0
27,6,10,0,32,2,4,0,0
27,6,10,0,19,95,6,0,0
27,6,10,0,27,9,4,19,0
27,6,10,0,42,14,26,0,0
27,6,10,0,44,4,17,0,0
27,6,10,0,44,4,19,0,0
27,6,10,0,19,34,1,0,0
27,6,10,0,50,4,6,0,0
27,6,10,0,52,5,17,18,0
27,6,11,0,27,6,6,0,0
27,6,11,0,19,37,32,33,0
27,6,12,0,27,3,8,12,0
27,6,12,0,44,16,19,21,0
27,6,12,0,27,6,8,0,0
27,6,12,0,17,1,19,0,0
27,6,13,0,27,2,25,0,0
27,6,13,0,27,5,13,0,0
27,6,13,0,27,3,12,0,0
27,6,13,0,17,3,8,0,0
27,6,13,0,44,5,29,0,0
27,6,13,0,27,6,9,0,0
27,6,13,0,27,6,10,0,0
27,6,14,0,41,6,26,0,0
27,6,15,0,27,6,8,0,0
27,6,15,0,27,6,12,0,0
27,6,15,0,17,8,8,0,0
27,6,15,0,19,94,20,21,0
27,6,16,0,27,6,7,0,0
27,6,16,0,10,3,39,0,0
27,6,16,0,24,38,5,0,0
27,6,16,0,27,6,20,0,0
27,6,16,0,27,3,17,0,0
27,6,16,0,27,3,28,0,0
27,6,16,0,18,5,19,0,0
27,6,16,0,19,37,39,40,0
27,6,17,0,25,3,53,0,0
27,6,17,0,40,27,66,0,0
27,6,18,0,10,12,16,17,0
27,6,18,0,27,2,1,0,0
27,6,18,0,17,6,1,0,0
27,6,18,0,19,77,4,0,0
27,6,20,0,27,6,26,0,0
27,6,20,0,27,6,16,0,0
27,6,20,0,27,6,27,0,0
27,6,20,0,27,3,17,0,0
27,6,20,0,1,18,14,0,0
27,6,20,0,4,11,23,0,0
27,6,20,0,24,32,17,0,0
27,6,21,0,27,6,6,0,0
27,6,22,0,27,3,28,0,0
27,6,22,0,4,20,16,0,0
27,6,22,0,23,63,9,0,0
27,6,22,0,44,12,11,0,0
27,6,22,0,19,91,11,13,0
27,6,22,0,55,4,17,0,0
27,6,22,0,58,11,33,0,0
27,6,22,0,27,6,4,0,0
27,6,22,0,1,40,15,0,0
27,6,22,0,9,24,10,0,0
27,6,22,0,19,84,11,0,0
27,6,22,0,23,3,10,0,0
27,6,23,0,27,6,14,0,0
27,6,23,0,27,6,18,0,0
27,6,23,0,27,3,25,0,0
27,6,23,0,27,3,27,0,0
27,6,23,0,27,3,17,0,0
27,6,23,0,27,3,28,0,0
27,6,23,0,13,5,20,0,0
27,6,23,0,14,20,20,0,0
27,6,23,0,19,118,8,9,0
27,6,23,0,23,26,3,0,0
27,6,24,0,5,19,18,19,0
27,6,24,0,17,7,10,0,0
27,6,24,0,5,24,16,0,0
27,6,24,0,12,14,6,0,0
27,6,24,0,17,9,10,0,0
27,6,24,0,19,54,5,0,0
27,6,24,0,23,38,13,0,0
27,6,25,0,27,4,1,0,0
27,6,25,0,15,1,1,2,0
27,6,25,0,17,3,12,0,0
27,6,25,0,17,8,9,0,0
27,6,25,0,15,4,17,0,0
27,6,25,0,60,1,2,0,0
27,6,26,0,27,3,29,0,0
27,6,26,0,15,6,8,12,0
27,6,26,0,15,7,13,0,0
27,6,26,0,15,7,21,0,0
27,6,26,0,19,99,1,3,0
27,6,26,0,23,66,2,0,0
27,6,26,0,24,10,10,0,0
27,6,26,0,27,6,20,0,0
27,6,26,0,28,1,10,0,0
27,6,26,0,45,9,26,0,0
27,6,26,0,19,93,1,2,0
27,6,26,0,39,3,6,0,0
27,6,26,0,27,4,3,0,0
27,6,26,0,27,7,14,0,0
27,6,26,0,27,7,27,0,0
27,6,26,0,19,145,12,13,0
27,6,26,0,23,9,7,0,0
27,6,27,0,27,6,22,0,0
27,6,27,0,27,4,2,3,0
27,6,27,0,27,4,34,0,0
27,6,28,0,27,1,21,0,0
27,6,28,0,27,10,1,0,0
27,6,28,0,14,36,22,23,0
27,7,1,0,27,8,1,0,0
27,7,1,0,27,5,1,22,0
27,7,1,0,27,5,30,0,0
27,7,1,0,27,1,17,0,0
27,7,1,0,27,2,1,0,0
27,7,1,0,27,2,26,28,0
27,7,1,0,27,4,5,9,0
27,7,1,0,18,33,14,16,0
27,7,1,0,29,2,28,0,0
27,7,1,0,27,7,7,0,0
27,7,1,0,27,7,13,0,0
27,7,1,0,27,7,15,0,0
27,7,1,0,1,15,1,0,0
27,7,1,0,1,46,2,0,0
27,7,1,0,26,1,1,0,0
27,7,1,0,29,2,28,0,0
27,7,1,0,24,36,4,0,0
27,7,1,0,24,36,32,0,0
27,7,2,0,27,7,7,0,0
27,7,2,0,27,7,13,0,0
27,7,2,0,66,7,1,0,0
27,7,3,0,27,7,17,0,0
27,7,3,0,66,13,1,0,0
27,7,4,0,27,7,12,0,0
27,7,5,0,27,7,12,0,0
27,7,6,0,27,7,12,0,0
27,7,7,0,27,7,2,0,0
27,7,7,0,27,7,19,20,0
27,7,7,0,27,7,23,0,0
27,7,7,0,66,12,3,0,0
27,7,7,0,66,13,1,0,0
27,7,8,0,27,7,19,26,0
27,7,8,0,27,7,11,0,0
27,7,8,0,27,7,25,0,0
27,7,8,0,27,11,36,0,0
27,7,9,0,27,7,13,0,0
27,7,9,0,27,7,22,0,0
27,7,9,0,41,9,3,0,0
27,7,9,0,66,1,14,0,0
27,7,9,0,26,1,13,0,0
27,7,9,0,26,1,26,0,0
27,7,9,0,26,10,2,0,0
27,7,9,0,26,10,6,0,0
27,7,10,0,19,18,8,0,0
27,7,10,0,19,50,3,0,0
27,7,10,0,19,97,3,0,0
27,7,10,0,23,30,27,0,0
27,7,10,0,23,30,33,0,0
27,7,10,0,66,5,11,0,0
27,7,10,0,5,33,2,0,0
27,7,10,0,27,7,22,0,0
27,7,10,0,27,7,26,0,0
27,7,10,0,19,96,11,13,0
27,7,10,0,27,12,1,0,0
27,7,10,0,66,20,11,15,0
27,7,11,0,27,7,8,0,0
27,7,11,0,27,7,7,0,0
27,7,11,0,66,19,20,0,0
27,7,11,0,66,20,10,0,0
27,7,12,0,27,7,3,6,0
27,7,13,0,27,7,2,0,0
27,7,13,0,40,26,64,0,0
27,7,13,0,41,14,62,0,0
27,7,13,0,27,7,9,0,0
27,7,13,0,27,7,22,0,0
27,7,14,0,27,7,27,0,0
27,7,14,0,46,15,27,0,0
27,7,14,0,49,1,20,22,0
27,7,14,0,50,2,9,11,0
27,7,14,0,66,1,6,0,0
27,7,14,0,19,72,11,0,0
27,7,14,0,19,102,22,0,0
27,7,14,0,27,7,27,0,0
27,7,14,0,27,6,26,0,0
27,7,14,0,58,12,28,0,0
27,7,15,0,27,7,1,0,0
27,7,15,0,27,7,28,0,0
27,7,15,0,27,4,19,0,0
27,7,16,0,38,1,9,0,0
27,7,16,0,38,1,19,0,0
27,7,16,0,66,5,5,0,0
27,7,16,0,66,7,13,14,0
27,7,16,0,27,8,16,17,0
27,7,16,0,27,9,22,0,0
27,7,17,0,27,7,3,0,0
27,7,18,0,27,7,22,0,0
27,7,18,0,27,7,25,0,0
27,7,18,0,27,7,27,0,0
27,7,18,0,27,7,14,0,0
27,7,18,0,19,149,5,9,0
27,7,18,0,23,60,12,14,0
27,7,18,0,66,2,26,27,0
27,7,18,0,66,20,4,0,0
27,7,19,0,27,7,7,8,0
27,7,21,0,66,13,7,0,0
27,7,22,0,27,7,9,0,0
27,7,22,0,27,7,13,0,0
27,7,22,0,27,7,10,0,0
27,7,22,0,46,6,2,3,0
27,7,22,0,27,7,18,0,0
27,7,23,0,27,7,7,0,0
27,7,23,0,27,7,19,0,0
27,7,24,0,27,7,7,8,0
27,7,25,0,27,11,36,0,0
27,7,25,0,66,13,6,0,0
27,7,25,0,27,3,26,0,0
27,7,25,0,27,4,2,0,0
27,7,25,0,27,4,17,0,0
27,7,25,0,27,4,34,0,0
27,7,25,0,66,13,7,0,0
27,7,25,0,27,2,21,0,0
27,7,25,0,27,12,7,0,0
27,7,25,0,66,12,14,0,0
27,7,26,0,27,7,10,0,0
27,7,26,0,66,17,14,0,0
27,7,26,0,66,19,20,0,0
27,7,27,0,27,7,14,0,0
27,7,27,0,27,7,18,0,0
27,7,27,0,27,7,22,0,0
27,7,27,0,23,54,3,0,0
27,7,27,0,66,20,4,0,0
27,7,27,0,27,7,18,0,0
27,7,27,0,27,7,22,0,0
27,7,27,0,27,7,14,0,0
27,7,27,0,27,2,44,0,0
27,7,27,0,27,4,34,0,0
27,7,27,0,19,145,13,0,0
27,7,27,0,23,9,7,0,0
27,7,27,0,19,2,6,12,0
27,7,27,0,19,22,27,0,0
27,7,27,0,19,72,11,0,0
27,7,27,0,19,86,9,0,0
27,7,27,0,23,60,12,0,0
27,7,27,0,66,11,15,0,0
27,7,28,0,27,7,15,0,0
27,7,28,0,27,4,19,0,0
27,7,28,0,42,2,19,0,0
27,7,28,0,42,2,51,0,0
27,8,1,0,27,7,1,0,0
27,8,1,0,27,5,1,0,0
27,8,1,0,27,5,30,0,0
27,8,1,0,27,8,15,0,0
27,8,1,0,27,7,15,0,0
27,8,1,0,27,7,28,0,0
27,8,1,0,27,9,2,0,0
27,8,2,0,27,8,3,0,0
27,8,2,0,27,7,2,0,0
27,8,2,0,27,7,15,0,0
