book,chapter,verse,verse_end,book_to,chapter_to,verse_to_start,verse_to_end,votes
31,1,17,0,30,9,8,0,0
31,1,18,0,23,10,17,0,0
31,1,18,0,38,12,6,0,0
31,1,19,0,30,9,12,0,0
31,1,19,0,36,2,7,0,0
31,1,20,0,11,17,9,10,0
31,1,20,0,24,32,44,0,0
31,1,21,0,38,14,9,0,0
31,1,21,0,42,1,33,0,0
31,1,21,0,59,5,20,0,0
31,1,21,0,66,11,15,0,0
31,1,21,0,66,19,6,0,0
32,1,1,0,11,14,25,0,0
32,1,2,0,1,10,11,12,0
32,1,2,0,32,3,2,3,0
32,1,2,0,32,4,11,0,0
32,1,2,0,1,18,20,21,0
32,1,2,0,15,9,6,0,0
32,1,2,0,59,5,4,0,0
32,1,2,0,66,18,5,0,0
32,1,3,0,32,4,2,0,0
32,1,3,0,6,19,46,0,0
32,1,3,0,14,2,16,0,0
32,1,3,0,44,9,36,0,0
32,1,3,0,1,4,16,0,0
32,1,3,0,18,1,12,0,0
32,1,3,0,18,2,7,0,0
32,1,5,0,44,27,18,19,0
32,1,5,0,44,27,38,0,0
32,1,5,0,9,24,3,0,0
32,1,6,0,29,2,14,0,0
32,1,7,0,6,7,14,0,0
32,1,7,0,6,7,16,0,0
32,1,7,0,9,10,20,21,0
32,1,7,0,9,14,41,42,0
32,1,7,0,20,16,33,0,0
32,1,7,0,44,1,26,0,0
32,1,8,0,6,7,19,0,0
32,1,8,0,9,14,43,0,0
32,1,9,0,44,17,24,0,0
32,1,13,0,20,21,30,0,0
32,1,14,0,5,21,8,0,0
32,1,15,0,42,8,24,0,0
32,1,16,0,41,4,41,0,0
32,1,16,0,44,5,11,0,0
32,1,17,0,40,12,40,0,0
32,1,17,0,40,16,4,0,0
32,1,17,0,42,11,30,0,0
32,2,2,0,25,3,55,56,0
32,2,8,0,12,17,15,0,0
32,2,8,0,24,10,8,0,0
32,2,8,0,24,16,19,0,0
32,2,9,0,28,14,2,0,0
32,2,9,0,58,13,15,0,0
32,3,5,0,40,12,41,0,0
32,3,5,0,42,11,32,0,0
32,3,6,0,18,2,8,0,0
32,3,7,0,14,20,3,0,0
32,3,8,0,23,58,6,0,0
32,3,8,0,23,59,6,0,0
32,3,9,0,10,12,22,0,0
32,3,9,0,29,2,11,0,0
32,3,10,0,24,18,8,0,0
32,3,10,0,30,7,3,0,0
32,3,10,0,30,7,6,0,0
32,4,2,0,32,1,3,0,0
32,4,2,0,2,34,6,0,0
32,4,2,0,29,2,13,0,0
32,4,3,0,11,19,4,0,0
32,4,3,0,32,4,5,0,0
32,4,8,0,32,4,3,0,0
32,4,11,0,32,1,2,0,0
32,4,11,0,32,3,2,3,0
32,4,11,0,5,1,39,0,0
33,1,1,0,24,26,18,0,0
33,1,1,0,30,1,1,0,0
33,1,2,0,5,32,1,0,0
33,1,2,0,23,1,2,0,0
33,1,2,0,39,3,5,0,0
33,1,2,0,35,2,20,0,0
33,1,3,0,23,26,21,0,0
33,1,3,0,5,32,13,0,0
33,1,3,0,5,33,29,0,0
33,1,4,0,7,5,5,0,0
33,1,4,0,23,64,1,3,0
33,1,4,0,30,9,5,0,0
33,1,4,0,35,3,6,0,0
33,1,4,0,35,3,10,0,0
33,1,6,0,12,19,25,0,0
33,1,6,0,33,3,12,0,0
33,1,6,0,26,13,14,0,0
33,1,7,0,28,2,5,0,0
33,1,7,0,28,2,12,0,0
33,1,8,0,23,20,2,4,0
33,1,8,0,23,21,3,0,0
33,1,8,0,23,22,4,0,0
33,1,8,0,24,4,19,0,0
33,1,9,0,12,18,13,0,0
33,1,9,0,23,8,7,8,0
33,1,10,0,10,1,20,0,0
33,1,10,0,24,6,26,0,0
33,1,11,0,23,20,4,0,0
33,1,11,0,23,47,2,3,0
33,1,11,0,24,13,22,0,0
33,1,11,0,34,3,5,0,0
33,1,12,0,30,3,6,0,0
33,1,13,0,12,18,14,0,0
33,1,13,0,12,18,17,0,0
33,1,14,0,10,8,2,0,0
33,1,14,0,12,18,14,16,0
33,1,15,0,6,15,44,0,0
33,1,15,0,14,11,7,0,0
33,1,16,0,23,15,2,0,0
33,1,16,0,23,22,12,0,0
33,1,16,0,24,7,29,0,0
33,2,1,0,28,7,6,0,0
33,2,1,0,1,31,29,0,0
33,2,2,0,23,5,8,0,0
33,2,3,0,24,8,3,0,0
33,2,3,0,30,5,13,0,0
33,2,3,0,49,5,16,0,0
33,2,4,0,10,1,17,0,0
33,2,4,0,33,1,15,0,0
33,2,5,0,5,32,8,9,0
33,2,6,0,30,2,12,0,0
33,2,10,0,5,12,9,0,0
33,2,10,0,24,3,2,0,0
33,2,12,0,33,4,6,7,0
33,2,12,0,24,31,13,0,0
33,2,12,0,26,36,37,0,0
33,2,13,0,28,3,5,0,0
33,2,13,0,23,52,12,0,0
33,3,1,0,24,5,4,5,0
33,3,3,0,2,11,3,0,0
33,3,3,0,2,11,7,0,0
33,3,4,0,20,1,28,0,0
33,3,4,0,23,1,15,0,0
33,3,4,0,26,8,18,0,0
33,3,4,0,38,7,13,0,0
33,3,5,0,23,56,10,11,0
33,3,5,0,26,13,10,0,0
33,3,5,0,26,22,25,0,0
33,3,5,0,40,7,15,0,0
33,3,5,0,26,13,18,19,0
33,3,6,0,23,8,20,0,0
33,3,6,0,23,8,22,0,0
33,3,6,0,26,13,23,0,0
33,3,6,0,30,8,9,0,0
33,3,7,0,30,8,11,0,0
33,3,8,0,23,58,1,0,0
33,3,10,0,24,22,13,0,0
33,3,10,0,35,2,12,0,0
33,3,10,0,36,3,3,0,0
33,3,11,0,23,1,23,0,0
33,3,11,0,33,7,3,0,0
33,3,11,0,24,6,13,0,0
33,3,11,0,23,48,2,0,0
33,3,11,0,45,2,17,0,0
33,3,12,0,24,26,18,0,0
33,3,12,0,33,1,6,0,0
33,3,12,0,33,4,2,0,0
33,4,1,0,23,2,2,0,0
33,4,1,0,26,17,22,23,0
33,4,3,0,23,2,4,0,0
33,4,3,0,29,3,10,0,0
33,4,4,0,11,4,25,0,0
33,4,4,0,38,3,10,0,0
33,4,5,0,24,2,11,0,0
33,4,6,0,26,34,13,0,0
33,4,6,0,26,34,16,0,0
33,4,6,0,26,37,21,0,0
33,4,6,0,36,3,19,0,0
33,4,7,0,33,2,12,0,0
33,4,7,0,33,5,3,0,0
33,4,7,0,33,5,7,8,0
33,4,7,0,33,7,18,0,0
33,4,7,0,23,9,6,0,0
33,4,7,0,23,24,23,0,0
33,4,7,0,27,7,14,0,0
33,4,7,0,27,7,27,0,0
33,4,7,0,42,1,33,0,0
33,4,7,0,66,11,15,0,0
33,4,9,0,23,3,8,0,0
33,4,9,0,23,21,3,0,0
33,4,9,0,24,8,19,0,0
33,4,9,0,24,30,6,0,0
33,4,9,0,24,50,43,0,0
33,4,11,0,25,2,16,0,0
33,4,11,0,33,7,10,0,0
33,4,12,0,23,55,8,0,0
33,4,12,0,45,11,33,0,0
33,4,12,0,23,21,10,0,0
33,4,13,0,23,41,15,16,0
33,4,13,0,24,51,33,0,0
33,4,13,0,23,18,7,0,0
33,4,13,0,23,23,18,0,0
33,4,13,0,23,60,6,0,0
33,4,13,0,23,60,9,0,0
33,4,13,0,38,4,13,0,0
33,4,13,0,38,6,5,0,0
33,5,1,0,25,3,30,0,0
33,5,1,0,40,5,39,0,0
33,5,1,0,40,27,30,0,0
33,5,2,0,40,2,6,0,0
33,5,2,0,43,7,42,0,0
33,5,2,0,9,23,23,0,0
33,5,2,0,23,9,6,0,0
33,5,2,0,43,1,1,0,0
33,5,3,0,33,4,10,0,0
33,5,4,0,23,40,11,0,0
33,5,4,0,23,49,9,0,0
33,5,4,0,26,34,23,0,0
33,5,4,0,33,7,14,0,0
33,5,4,0,23,52,13,0,0
33,5,4,0,38,9,10,0,0
33,5,4,0,42,1,32,0,0
33,5,4,0,42,2,14,0,0
33,5,6,0,1,10,8,0,0
33,5,6,0,1,10,10,11,0
33,5,6,0,42,1,71,0,0
33,5,7,0,33,5,3,0,0
33,5,7,0,5,32,2,0,0
33,5,10,0,38,9,10,0,0
33,5,12,0,23,2,6,0,0
33,5,13,0,38,13,2,0,0
33,5,13,0,23,2,8,0,0
33,5,15,0,53,1,8,0,0
33,6,2,0,5,32,1,0,0
33,6,2,0,23,1,2,0,0
33,6,2,0,23,43,26,0,0
33,6,2,0,28,4,1,0,0
33,6,2,0,28,12,2,0,0
33,6,3,0,24,2,5,0,0
33,6,3,0,24,2,31,0,0
33,6,4,0,2,12,51,0,0
33,6,4,0,2,14,30,0,0
33,6,4,0,2,20,2,0,0
33,6,4,0,5,4,20,0,0
33,6,4,0,30,2,10,0,0
33,6,5,0,4,22,25,0,0
33,6,5,0,4,23,7,0,0
33,6,5,0,5,23,4,5,0
33,6,5,0,6,24,9,10,0
33,6,5,0,66,2,14,0,0
33,6,5,0,7,5,11,0,0
33,6,7,0,23,1,11,0,0
33,6,7,0,12,16,3,0,0
33,6,7,0,12,21,6,0,0
33,6,7,0,12,23,10,0,0
33,6,7,0,24,7,31,0,0
33,6,7,0,24,19,5,0,0
33,6,7,0,26,23,37,0,0
33,6,8,0,5,10,12,0,0
33,6,8,0,9,15,22,0,0
33,6,8,0,28,6,6,0,0
33,6,8,0,28,12,6,0,0
33,6,8,0,1,18,19,0,0
33,6,8,0,23,1,17,0,0
33,6,10,0,5,25,13,16,0
33,6,10,0,20,11,1,0,0
33,6,10,0,20,20,10,0,0
33,6,10,0,20,20,23,0,0
33,6,10,0,28,12,7,0,0
33,6,12,0,24,9,3,0,0
33,6,12,0,24,9,5,6,0
33,6,12,0,24,9,8,0,0
33,6,14,0,3,26,26,0,0
33,6,14,0,28,4,10,0,0
33,6,15,0,5,28,38,40,0
33,6,15,0,30,5,11,0,0
33,6,15,0,36,1,13,0,0
33,6,15,0,37,1,6,0,0
33,6,16,0,11,16,25,26,0
33,6,16,0,28,5,11,0,0
33,6,16,0,12,21,3,0,0
33,6,16,0,24,19,8,0,0
33,6,16,0,24,51,51,0,0
33,6,16,0,23,25,8,0,0
33,6,16,0,25,5,1,0,0
33,7,1,0,23,17,6,0,0
33,7,1,0,23,24,13,0,0
33,7,1,0,23,28,4,0,0
33,7,1,0,28,9,10,0,0
33,7,2,0,35,1,15,0,0
33,7,3,0,28,4,18,0,0
33,7,3,0,23,1,23,0,0
33,7,3,0,33,3,11,0,0
33,7,4,0,10,23,6,7,0
33,7,4,0,26,2,6,0,0
33,7,4,0,23,55,13,0,0
33,7,5,0,24,9,4,0,0
33,7,6,0,26,22,7,0,0
33,7,6,0,40,10,21,0,0
33,7,6,0,40,10,35,36,0
33,7,6,0,42,12,53,0,0
33,7,6,0,42,21,16,0,0
33,7,6,0,55,3,2,3,0
33,7,7,0,23,8,17,0,0
33,7,8,0,20,24,17,0,0
33,7,8,0,25,4,21,0,0
33,7,9,0,25,3,39,0,0
33,7,10,0,33,4,11,0,0
33,7,10,0,10,22,43,0,0
33,7,10,0,38,10,5,0,0
33,7,11,0,30,9,11,0,0
33,7,12,0,23,11,16,0,0
33,7,12,0,23,19,23,0,0
33,7,12,0,23,27,13,0,0
33,7,12,0,28,11,11,0,0
33,7,13,0,24,21,14,0,0
33,7,13,0,33,3,12,0,0
33,7,14,0,23,37,24,0,0
33,7,16,0,23,26,11,0,0
33,7,16,0,18,21,5,0,0
33,7,16,0,18,29,9,0,0
33,7,17,0,23,49,23,0,0
33,7,17,0,24,33,9,0,0
33,7,18,0,2,15,11,0,0
33,7,18,0,2,34,6,0,0
33,7,18,0,24,50,20,0,0
33,7,18,0,33,4,7,0,0
33,7,18,0,33,5,3,0,0
33,7,18,0,33,5,7,8,0
33,7,18,0,24,3,5,0,0
33,7,20,0,42,1,72,73,0
34,1,1,0,36,2,13,0,0
34,1,2,0,2,20,5,0,0
34,1,2,0,2,34,14,0,0
34,1,2,0,5,4,24,0,0
34,1,2,0,5,32,35,0,0
34,1,2,0,6,24,19,0,0
34,1,2,0,23,59,18,0,0
34,1,3,0,2,34,6,7,0
34,1,3,0,16,9,17,0,0
34,1,3,0,32,4,2,0,0
34,1,3,0,35,3,5,0,0
34,1,3,0,35,3,11,12,0
34,1,4,0,23,50,2,0,0
34,1,4,0,40,8,26,0,0
34,1,4,0,23,33,9,0,0
34,1,5,0,7,5,5,0,0
34,1,5,0,33,1,4,0,0
34,1,5,0,61,3,10,0,0
34,1,6,0,39,3,2,0,0
34,1,6,0,66,16,1,0,0
34,1,7,0,13,16,34,0,0
34,1,7,0,24,33,11,0,0
34,1,7,0,25,3,25,0,0
34,1,9,0,9,3,12,0,0
34,1,10,0,10,23,6,7,0
34,1,10,0,34,3,11,0,0
34,1,10,0,39,4,1,0,0
34,1,11,0,12,19,22,23,0
34,1,12,0,12,19,35,0,0
34,1,12,0,12,19,37,0,0
34,1,12,0,27,11,10,0,0
34,1,13,0,24,2,20,0,0
34,1,13,0,24,30,8,0,0
34,1,14,0,12,19,37,0,0
34,1,15,0,23,52,7,0,0
34,1,15,0,45,10,15,0,0
34,1,15,0,34,1,11,12,0
34,1,15,0,34,1,14,0,0
34,2,1,0,24,50,23,0,0
34,2,1,0,24,51,11,12,0
34,2,2,0,23,10,12,0,0
34,2,2,0,24,25,29,0,0
34,2,3,0,23,63,2,3,0
34,2,7,0,23,38,14,0,0
34,2,7,0,23,59,11,0,0
34,2,10,0,23,13,7,8,0
34,2,10,0,27,5,6,0,0
34,2,10,0,24,30,6,0,0
34,2,10,0,29,2,6,0,0
34,2,11,0,18,4,10,11,0
34,2,11,0,26,19,2,0,0
34,2,11,0,26,19,7,0,0
34,2,13,0,26,33,3,0,0
34,2,13,0,26,39,1,0,0
34,2,13,0,34,3,5,0,0
34,2,13,0,12,18,17,0,0
34,2,13,0,12,18,19,0,0
34,2,13,0,12,19,9,0,0
34,2,13,0,12,19,23,0,0
34,3,1,0,26,22,2,3,0
34,3,1,0,26,24,6,0,0
34,3,1,0,26,24,9,0,0
34,3,1,0,35,2,12,0,0
34,3,2,0,24,47,3,0,0
34,3,4,0,66,18,2,3,0
34,3,5,0,34,2,13,0,0
34,3,5,0,23,47,2,3,0
34,3,5,0,24,13,22,0,0
34,3,5,0,24,13,26,0,0
34,3,5,0,26,16,37,0,0
34,3,5,0,33,1,11,0,0
34,3,5,0,35,2,16,0,0
34,3,6,0,39,2,9,0,0
34,3,7,0,66,18,10,0,0
34,3,7,0,24,15,5,0,0
34,3,8,0,24,46,25,26,0
34,3,8,0,26,30,14,16,0
34,3,10,0,23,13,16,0,0
34,3,10,0,28,13,16,0,0
34,3,10,0,25,2,19,0,0
34,3,10,0,29,3,3,0,0
34,3,10,0,31,1,11,0,0
34,3,11,0,24,25,17,0,0
34,3,11,0,24,25,27,0,0
34,3,11,0,34,1,10,0,0
34,3,12,0,66,6,13,0,0
34,3,13,0,24,50,37,0,0
34,3,13,0,24,51,30,0,0
34,3,14,0,34,2,1,0,0
34,3,15,0,29,1,4,0,0
34,3,17,0,66,9,7,0,0
34,3,18,0,2,15,16,0,0
34,3,18,0,26,31,3,0,0
34,3,19,0,33,1,9,0,0
34,3,19,0,36,2,15,0,0
34,3,19,0,23,14,8,0,0
35,1,2,0,25,3,8,0,0
35,1,4,0,18,21,7,0,0
35,1,4,0,24,12,1,0,0
35,1,5,0,23,29,14,0,0
35,1,5,0,44,13,41,0,0
35,1,6,0,5,28,49,50,0
35,1,8,0,24,5,6,0,0
35,1,8,0,36,3,3,0,0
35,1,8,0,24,4,13,0,0
35,1,12,0,12,19,25,0,0
35,1,12,0,23,10,5,7,0
35,1,12,0,26,30,25,0,0
35,1,13,0,24,12,1,0,0
35,1,15,0,24,16,16,0,0
35,1,15,0,30,4,2,0,0
35,2,1,0,23,21,8,0,0
35,2,1,0,23,21,11,0,0
35,2,2,0,23,8,1,0,0
35,2,2,0,23,30,8,0,0
35,2,3,0,27,10,14,0,0
35,2,3,0,27,11,27,0,0
35,2,3,0,27,11,35,0,0
35,2,3,0,58,10,37,0,0
35,2,4,0,43,8,36,0,0
35,2,4,0,45,1,17,0,0
35,2,4,0,48,3,11,0,0
35,2,4,0,58,10,38,0,0
35,2,5,0,20,27,20,0,0
35,2,5,0,20,30,16,0,0
35,2,6,0,33,2,4,0,0
35,2,8,0,23,33,1,0,0
35,2,9,0,24,22,13,0,0
35,2,9,0,24,49,16,0,0
35,2,9,0,31,1,4,0,0
35,2,12,0,24,22,13,0,0
35,2,12,0,26,24,9,0,0
35,2,12,0,33,3,10,0,0
35,2,12,0,34,3,1,0,0
35,2,13,0,24,51,53,0,0
35,2,14,0,23,11,9,0,0
35,2,15,0,28,7,5,0,0
35,2,15,0,1,9,22,0,0
35,2,16,0,24,25,26,27,0
35,2,16,0,24,51,57,0,0
35,2,17,0,35,2,8,0,0
35,2,18,0,23,44,9,10,0
35,2,18,0,23,46,2,0,0
35,2,18,0,24,10,8,0,0
35,2,18,0,24,10,14,0,0
35,2,18,0,38,10,2,0,0
35,2,20,0,36,1,7,0,0
35,2,20,0,38,2,13,0,0
35,3,3,0,5,33,2,0,0
35,3,3,0,7,5,4,0,0
35,3,4,0,34,1,3,0,0
35,3,6,0,34,1,5,0,0
35,3,6,0,1,49,26,0,0
35,3,8,0,5,33,26,27,0
35,3,10,0,2,14,22,0,0
35,3,10,0,2,19,16,0,0
35,3,10,0,2,19,18,0,0
35,3,10,0,7,5,4,5,0
35,3,10,0,6,3,16,0,0
35,3,11,0,6,10,11,13,0
35,3,12,0,24,51,33,0,0
35,3,12,0,30,1,3,0,0
35,3,12,0,33,4,13,0,0
35,3,13,0,6,10,24,0,0
35,3,13,0,6,11,8,0,0
35,3,13,0,6,11,12,0,0
35,3,15,0,35,3,8,0,0
35,3,18,0,23,41,16,0,0
35,3,18,0,23,61,10,0,0
35,3,19,0,10,22,34,0,0
35,3,19,0,5,32,13,0,0
35,3,19,0,5,33,29,0,0
36,1,3,0,28,4,3,0,0
36,1,3,0,26,7,19,0,0
36,1,3,0,26,14,3,4,0
36,1,3,0,26,14,7,0,0
36,1,3,0,40,13,41,0,0
36,1,4,0,12,23,4,5,0
36,1,4,0,28,10,5,0,0
36,1,5,0,12,17,33,0,0
36,1,5,0,12,17,41,0,0
36,1,5,0,12,23,12,0,0
36,1,5,0,24,19,13,0,0
36,1,5,0,11,18,21,0,0
36,1,5,0,23,48,1,0,0
36,1,5,0,28,4,15,0,0
36,1,5,0,6,23,7,0,0
36,1,6,0,23,1,4,0,0
36,1,6,0,28,7,7,0,0
36,1,7,0,35,2,20,0,0
36,1,7,0,38,2,13,0,0
36,1,7,0,23,13,6,0,0
36,1,7,0,23,34,6,0,0
36,1,7,0,24,46,10,0,0
36,1,7,0,26,39,17,0,0
36,1,7,0,66,19,17,0,0
36,1,10,0,14,33,14,0,0
36,1,11,0,59,5,1,0,0
36,1,12,0,24,48,1,0,0
36,1,13,0,5,28,30,0,0
36,1,13,0,5,28,39,0,0
36,1,13,0,30,5,11,0,0
36,1,13,0,33,6,15,0,0
36,1,14,0,29,2,1,0,0
36,1,14,0,29,2,11,0,0
36,1,15,0,23,22,5,0,0
36,1,15,0,24,30,7,0,0
36,1,15,0,29,2,2,0,0
36,1,15,0,29,2,11,0,0
36,1,15,0,30,5,18,0,0
36,1,15,0,36,1,18,0,0
36,1,16,0,24,4,19,0,0
36,1,17,0,5,28,29,0,0
36,1,17,0,23,50,10,0,0
36,1,17,0,24,9,22,0,0
36,1,17,0,24,16,4,0,0
36,1,18,0,20,11,4,0,0
36,1,18,0,26,7,19,0,0
36,1,18,0,36,3,8,0,0
36,2,1,0,29,2,16,0,0
36,2,2,0,18,21,18,0,0
36,2,2,0,23,17,13,0,0
36,2,2,0,28,13,3,0,0
36,2,2,0,12,23,26,0,0
36,2,3,0,30,5,6,0,0
36,2,3,0,29,2,14,0,0
36,2,3,0,30,5,15,0,0
36,2,3,0,32,3,9,0,0
36,2,4,0,24,47,4,5,0
36,2,4,0,26,25,15,0,0
36,2,4,0,30,1,6,8,0
36,2,4,0,38,9,5,6,0
36,2,4,0,24,6,4,0,0
36,2,4,0,24,15,8,0,0
36,2,5,0,6,18,3,0,0
36,2,6,0,23,17,2,0,0
36,2,6,0,36,2,14,0,0
36,2,7,0,23,11,11,0,0
36,2,7,0,37,1,12,0,0
36,2,7,0,36,2,9,0,0
36,2,7,0,2,4,31,0,0
36,2,7,0,42,1,68,0,0
36,2,7,0,24,29,14,0,0
36,2,7,0,36,3,20,0,0
36,2,8,0,24,48,27,0,0
36,2,8,0,24,49,1,0,0
36,2,9,0,23,15,1,0,0
36,2,9,0,24,48,1,0,0
36,2,9,0,30,1,13,0,0
36,2,9,0,30,2,1,0,0
36,2,9,0,1,19,25,0,0
36,2,9,0,23,13,19,0,0
36,2,9,0,23,34,13,0,0
36,2,9,0,24,49,18,0,0
36,2,9,0,24,50,40,0,0
36,2,10,0,23,16,6,0,0
36,2,10,0,24,48,29,0,0
36,2,11,0,39,1,11,0,0
36,2,11,0,43,4,21,0,0
36,2,12,0,23,18,1,0,0
36,2,12,0,23,20,4,0,0
36,2,12,0,24,46,9,0,0
36,2,12,0,26,30,9,0,0
36,2,13,0,23,10,12,0,0
36,2,13,0,26,31,3,0,0
36,2,13,0,16,2,10,0,0
36,2,13,0,16,3,15,0,0
36,2,13,0,16,3,18,0,0
36,2,14,0,36,2,6,0,0
36,2,14,0,23,13,21,22,0
36,2,15,0,23,47,8,0,0
36,2,15,0,66,18,17,0,0
36,2,15,0,18,27,23,0,0
36,2,15,0,25,2,15,0,0
36,2,15,0,34,3,19,0,0
36,3,2,0,24,5,3,0,0
36,3,2,0,24,22,21,0,0
36,3,3,0,26,22,27,0,0
36,3,3,0,33,3,9,11,0
36,3,4,0,24,23,11,12,0
36,3,4,0,25,2,14,0,0
36,3,4,0,28,9,7,0,0
36,3,4,0,26,22,26,0,0
36,3,5,0,5,32,4,0,0
36,3,5,0,36,3,15,0,0
36,3,5,0,36,3,17,0,0
36,3,5,0,33,3,11,0,0
36,3,5,0,24,3,3,0,0
36,3,5,0,24,6,15,0,0
36,3,5,0,24,8,12,0,0
36,3,7,0,24,8,6,0,0
36,3,7,0,1,6,12,0,0
36,3,8,0,20,20,22,0,0
36,3,8,0,29,3,2,0,0
36,3,8,0,36,1,18,0,0
36,3,10,0,23,13,17,0,0
36,3,10,0,23,60,4,0,0
36,3,10,0,39,1,11,0,0
36,3,10,0,44,8,27,0,0
36,3,12,0,23,14,32,0,0
36,3,12,0,38,11,11,0,0
36,3,12,0,40,5,3,0,0
36,3,12,0,59,2,5,0,0
36,3,13,0,33,4,7,0,0
36,3,13,0,66,14,5,0,0
36,3,13,0,26,34,28,0,0
36,3,13,0,33,4,4,0,0
36,3,13,0,33,7,14,0,0
36,3,14,0,23,12,6,0,0
36,3,14,0,23,54,1,0,0
36,3,14,0,38,2,10,0,0
36,3,15,0,43,1,49,0,0
36,3,15,0,36,3,17,0,0
36,3,15,0,26,48,35,0,0
36,3,15,0,66,21,3,4,0
36,3,16,0,23,35,3,4,0
36,3,16,0,58,12,12,0,0
36,3,17,0,36,3,15,0,0
36,3,17,0,5,30,9,0,0
36,3,17,0,23,62,5,0,0
36,3,17,0,23,65,19,0,0
36,3,17,0,24,32,41,0,0
36,3,19,0,26,34,16,0,0
36,3,20,0,23,11,12,0,0
36,3,20,0,23,27,12,0,0
36,3,20,0,23,56,8,0,0
36,3,20,0,26,28,25,0,0
36,3,20,0,26,34,13,0,0
37,1,1,0,15,4,24,0,0
37,1,1,0,15,5,1,0,0
37,1,1,0,38,1,1,0,0
37,1,1,0,13,3,17,0,0
37,1,1,0,13,3,19,0,0
37,1,1,0,42,3,27,0,0
37,1,1,0,13,6,15,0,0
37,1,3,0,15,5,1,0,0
37,1,5,0,25,3,40,0,0
37,1,5,0,37,1,7,0,0
37,1,6,0,5,28,38,0,0
37,1,6,0,28,4,10,0,0
37,1,6,0,33,6,14,15,0
37,1,6,0,38,8,10,0,0
37,1,9,0,37,2,17,0,0
37,1,10,0,3,26,19,0,0
37,1,10,0,5,28,23,0,0
37,1,10,0,11,8,35,0,0
37,1,11,0,11,17,1,0,0
37,1,11,0,12,8,1,0,0
37,1,12,0,15,5,2,0,0
37,1,13,0,40,28,20,0,0
37,1,13,0,45,8,31,0,0
37,1,14,0,15,5,2,0,0
37,1,14,0,15,5,8,0,0
37,2,3,0,15,3,12,0,0
37,2,4,0,38,8,9,0,0
37,2,5,0,2,29,45,46,0
37,2,5,0,16,9,20,0,0
37,2,5,0,23,63,11,0,0
37,2,6,0,58,12,26,0,0
37,2,6,0,29,3,16,0,0
37,2,7,0,1,49,10,0,0
37,2,7,0,39,3,1,0,0
37,2,9,0,43,1,14,0,0
37,2,9,0,42,2,14,0,0
37,2,9,0,49,2,14,0,0
37,2,11,0,3,10,10,11,0
37,2,11,0,5,33,10,0,0
37,2,11,0,39,2,7,0,0
37,2,13,0,4,19,11,0,0
37,2,14,0,56,1,15,0,0
37,2,15,0,37,1,5,0,0
37,2,16,0,37,1,6,0,0
37,2,16,0,37,1,9,0,0
37,2,17,0,5,28,22,0,0
37,2,17,0,11,8,37,0,0
37,2,17,0,30,4,9,0,0
37,2,17,0,37,1,9,0,0
37,2,17,0,37,1,11,0,0
37,2,17,0,24,5,3,0,0
37,2,17,0,30,4,6,0,0
37,2,17,0,30,4,8,11,0
37,2,18,0,38,8,9,0,0
37,2,19,0,38,8,12,0,0
37,2,21,0,37,1,1,0,0
37,2,21,0,37,1,14,0,0
37,2,21,0,58,12,26,0,0
37,2,22,0,40,24,7,0,0
37,2,22,0,33,5,10,0,0
37,2,23,0,22,8,6,0,0
37,2,23,0,23,42,1,0,0
37,2,23,0,23,43,10,0,0
38,1,1,0,15,4,24,0,0
38,1,1,0,37,1,1,0,0
38,1,1,0,15,5,1,0,0
38,1,1,0,40,23,35,0,0
38,1,3,0,24,25,5,0,0
38,1,3,0,24,35,15,0,0
38,1,3,0,39,3,7,0,0
38,1,3,0,59,4,8,0,0
38,1,4,0,14,36,15,16,0
38,1,4,0,23,31,6,0,0
38,1,4,0,24,3,12,0,0
38,1,4,0,24,18,11,0,0
38,1,4,0,26,18,30,0,0
38,1,4,0,28,14,1,0,0
38,1,6,0,25,1,18,0,0
38,1,6,0,25,2,17,0,0
38,1,8,0,6,5,13,0,0
38,1,8,0,66,6,4,0,0
38,1,8,0,38,6,2,0,0
38,1,10,0,58,1,14,0,0
38,1,12,0,66,6,10,0,0
38,1,12,0,24,25,11,12,0
38,1,12,0,27,9,2,0,0
38,1,12,0,38,7,5,0,0
38,1,13,0,24,29,10,0,0
38,1,14,0,29,2,18,0,0
38,1,14,0,38,8,2,0,0
38,1,15,0,23,47,6,0,0
38,1,16,0,23,12,1,0,0
38,1,16,0,23,54,8,0,0
38,1,16,0,38,2,10,0,0
38,1,16,0,38,8,3,0,0
38,1,16,0,38,2,1,2,0
38,1,17,0,23,14,1,0,0
38,1,17,0,23,51,3,0,0
38,1,17,0,38,2,12,0,0
38,1,17,0,38,3,2,0,0
38,1,19,0,15,4,1,0,0
38,1,19,0,15,4,4,0,0
38,1,19,0,15,4,7,0,0
38,1,19,0,15,5,3,0,0
38,2,1,0,26,40,3,0,0
38,2,2,0,66,11,1,0,0
38,2,2,0,66,21,15,16,0
38,2,4,0,26,36,10,11,0
38,2,5,0,23,26,1,0,0
38,2,5,0,23,60,19,0,0
38,2,5,0,38,9,8,0,0
38,2,5,0,66,21,23,0,0
38,2,6,0,23,48,20,0,0
38,2,6,0,24,1,14,0,0
38,2,6,0,24,50,8,0,0
38,2,6,0,24,51,6,0,0
38,2,6,0,24,51,45,0,0
38,2,6,0,5,28,64,0,0
38,2,6,0,26,17,21,0,0
38,2,7,0,66,18,4,0,0
38,2,8,0,5,32,10,0,0
38,2,9,0,23,19,16,0,0
